Importance	Ngram	Frequency in tumor_stage Columns	Frequency in Nontumor_stage Columns
42666	vuf	0.0	0.0
42667	vud	0.0	0.0005081300813008131
42668	vuc	0.0	0.0
42669	vub	0.0	0.0
42670	vu_	0.0	0.001524390243902439
42671	vu]	0.0	0.0
42672	vu:	0.0	0.0
42673	vu9	0.0	0.0
42674	vu8	0.0	0.0
42675	vu7	0.0	0.0
42676	vu6	0.0	0.0
42677	vu5	0.0	0.0
42678	vu4	0.0	0.0005081300813008131
42679	vu3	0.0	0.0
42680	vu2	0.0	0.0
42681	vu1	0.0	0.0
42682	vu0	0.0	0.0
42683	vu-	0.0	0.0
42684	vu)	0.0	0.0
42685	vty	0.0	0.0
42686	vtx	0.0	0.0
42687	vt+	0.0	0.0
42688	vt#	0.0	0.0
42689	vrf	0.0	0.0005081300813008131
42690	vrv	0.0	0.0
42691	vs5	0.0	0.0
42692	vs4	0.0	0.0
42693	vs3	0.0	0.0
42694	vs2	0.0	0.0
42695	vs1	0.0	0.0010162601626016261
42696	vs0	0.0	0.0
42697	vs-	0.038461538461538464	0.0
42698	vs+	0.0	0.0
42699	vs)	0.0	0.0
42700	vry	0.0	0.0
42701	vrw	0.0	0.0
42702	vrt	0.0	0.0
42703	vsx	0.0	0.0
42704	vrs	0.0	0.0
42705	vrr	0.0	0.0
42706	vrq	0.0	0.0005081300813008131
42707	vrp	0.0	0.0
42708	vro	0.0	0.0
42709	vrn	0.0	0.0
42710	vrl	0.0	0.0
42711	vrk	0.0	0.0
42712	vri	0.0	0.0
42713	vrh	0.0	0.0
42714	vrg	0.0	0.0
42715	vs6	0.0	0.0
42716	vs7	0.0	0.0
42717	vs8	0.0	0.0
42718	vs9	0.0	0.0005081300813008131
42719	vsw	0.0	0.0
42720	vsv	0.0	0.0010162601626016261
42721	vst	0.0	0.0
42722	vss	0.0	0.0
42723	vsr	0.0	0.0005081300813008131
42724	vsq	0.0	0.0
42725	vsp	0.0	0.0
42726	vso	0.0	0.0
42727	vsn	0.0	0.0
42728	vsm	0.0	0.0010162601626016261
42729	vsl	0.0	0.0
42730	vsk	0.0	0.0
42731	vsi	0.0	0.0
42732	vsh	0.0	0.0
42733	vsg	0.0	0.0
42734	vsf	0.0	0.0
42735	vse	0.0	0.0
42736	vsd	0.0	0.0
42737	vsc	0.0	0.0010162601626016261
42738	vsb	0.0	0.0
42739	vsa	0.0	0.0010162601626016261
42740	vs_	0.0	0.003556910569105691
42741	vs:	0.0	0.0
42742	vnb	0.0	0.0
42743	vn_	0.0	0.001524390243902439
42744	vn9	0.0	0.0
42745	vi7	0.0	0.0
42746	vih	0.0	0.0
42747	vig	0.0	0.0
42748	vif	0.0	0.0
42749	vie	0.0	0.0005081300813008131
42750	vic	0.038461538461538464	0.01016260162601626
42751	vib	0.0	0.0
42752	via	0.0	0.0040650406504065045
42753	vi_	0.0	0.001524390243902439
42754	vi]	0.0	0.0
42755	vi:	0.0	0.0
42756	vi8	0.0	0.0
42757	vi4	0.0	0.0
42758	vhp	0.0	0.0
42759	vi3	0.0	0.0
42760	vi2	0.0	0.0
42761	vi1	0.0	0.0
42762	vi0	0.0	0.0
42763	vi-	0.0	0.0005081300813008131
42764	vi+	0.0	0.0
42765	vi)	0.0	0.0
42766	vhz	0.0	0.0
42767	vhw	0.0	0.0
42768	vht	0.0	0.0
42769	vhs	0.0	0.0
42770	vii	0.0	0.0020325203252032522
42771	vil	0.0	0.0020325203252032522
42772	vim	0.0	0.0
42773	vin	0.0	0.003556910569105691
42774	vjp	0.0	0.0
42775	vjo	0.0	0.0
42776	vjm	0.0	0.0
42777	vjk	0.0	0.0
42778	vjj	0.0	0.0
42779	vjf	0.0	0.0
42780	vjc	0.0	0.0
42781	vjb	0.0	0.0
42782	vja	0.0	0.0005081300813008131
42783	vj_	0.0	0.0010162601626016261
42784	vj0	0.0	0.0
42785	vj-	0.0	0.0
42786	viz	0.0	0.0
42787	viy	0.0	0.0
42788	vix	0.0	0.003048780487804878
42789	viv	0.0	0.00508130081300813
42790	viu	0.0	0.0
42791	vit	0.0	0.01524390243902439
42792	vis	0.038461538461538464	0.008130081300813009
42793	vir	0.0	0.03201219512195122
42794	viq	0.0	0.0
42795	vip	0.0	0.0010162601626016261
42796	vio	0.0	0.0020325203252032522
42797	vhr	0.0	0.0
42798	vhm	0.0	0.0
42799	vjr	0.0	0.0
42800	vg2	0.0	0.0
42801	vgr	0.0	0.0
42802	vgp	0.0	0.0
42803	vgn	0.0	0.0
42804	vgl	0.0	0.0
42805	vgh	0.0	0.0
42806	vgf	0.0	0.0
42807	vgd	0.0	0.0
42808	vga	0.0	0.0
42809	vg_	0.0	0.0
42810	vg9	0.0	0.0
42811	vg4	0.0	0.0
42812	vg1	0.0	0.0
42813	vhl	0.0	0.0010162601626016261
42814	vg0	0.0	0.0
42815	vg-	0.0	0.0
42816	vg+	0.0	0.0
42817	vfv	0.0	0.0
42818	vft	0.0	0.0
42819	vfs	0.0	0.0
42820	vfr	0.0	0.0
42821	vfp	0.0	0.0
42822	vfm	0.0	0.0
42823	vfl	0.0	0.0
42824	vfk	0.0	0.0
42825	vgs	0.0	0.0
42826	vgz	0.0	0.0
42827	vh#	0.0	0.0
42828	vh&	0.0	0.0
42829	vhi	0.0	0.0
42830	vhh	0.0	0.0
42831	vhg	0.0	0.0
42832	vhf	0.0	0.0
42833	vhe	0.0	0.0
42834	vhd	0.0	0.0005081300813008131
42835	vhc	0.0	0.0
42836	vhb	0.0	0.0
42837	vha	0.0	0.0
42838	vh_	0.0	0.001524390243902439
42839	vh:	0.0	0.0
42840	vh9	0.0	0.0
42841	vh8	0.0	0.0
42842	vh7	0.0	0.0
42843	vh6	0.0	0.0
42844	vh5	0.0	0.0
42845	vh4	0.0	0.0005081300813008131
42846	vh3	0.0	0.0
42847	vh2	0.0	0.0
42848	vh1	0.0	0.0
42849	vh0	0.0	0.0
42850	vh-	0.0	0.0
42851	vh)	0.0	0.0
42852	vjq	0.0	0.0
42853	vjs	0.0	0.0
42854	vn5	0.0	0.0
42855	vlx	0.0	0.0
42856	vm_	0.0	0.0005081300813008131
42857	vm:	0.0	0.0
42858	vm8	0.0	0.0005081300813008131
42859	vm4	0.0	0.0
42860	vm3	0.0	0.0005081300813008131
42861	vm2	0.0	0.0005081300813008131
42862	vm1	0.0	0.0005081300813008131
42863	vm/	0.0	0.0
42864	vm-	0.0	0.0005081300813008131
42865	vm)	0.0	0.0
42866	vly	0.0	0.0
42867	vlw	0.0	0.0
42868	vlh	0.0	0.0
42869	vlv	0.0	0.0
42870	vlu	0.0	0.0
42871	vlt	0.0	0.0
42872	vlr	0.0	0.0
42873	vlq	0.0	0.0
42874	vlp	0.0	0.0
42875	vlo	0.0	0.0
42876	vln	0.0	0.0
42877	vlm	0.0	0.0
42878	vll	0.0	0.0
42879	vlj	0.0	0.0
42880	vma	0.0	0.0010162601626016261
42881	vmb	0.0	0.0
42882	vmc	0.0	0.0005081300813008131
42883	vme	0.0	0.0005081300813008131
42884	vn4	0.0	0.0
42885	vn3	0.0	0.0
42886	vn2	0.0	0.0
42887	vn1	0.0	0.0
42888	vn0	0.0	0.0
42889	vn-	0.0	0.0
42890	vmz	0.0	0.0
42891	vmy	0.0	0.0
42892	vmx	0.0	0.0
42893	vmv	0.0	0.0
42894	vmu	0.0	0.0
42895	vmt	0.0	0.0
42896	vms	0.0	0.0
42897	vmr	0.0	0.0005081300813008131
42898	vmo	0.0	0.0
42899	vmn	0.0	0.0
42900	vmm	0.0	0.0
42901	vml	0.0	0.0005081300813008131
42902	vmk	0.0	0.0
42903	vmj	0.0	0.0
42904	vmi	0.0	0.0005081300813008131
42905	vmg	0.0	0.0
42906	vmf	0.0	0.0
42907	vli	0.0	0.0
42908	vlg	0.0	0.0
42909	vjt	0.0	0.0
42910	vk9	0.0	0.0
42911	vki	0.0	0.0
42912	vkh	0.0	0.0
42913	vkg	0.0	0.0
42914	vkf	0.0	0.0
42915	vke	0.0	0.0
42916	vkd	0.0	0.0
42917	vkc	0.0	0.0
42918	vkb	0.0	0.0
42919	vka	0.0	0.0005081300813008131
42920	vk_	0.0	0.0
42921	vk:	0.0	0.0
42922	vk8	0.0	0.0
42923	vlf	0.0	0.0
42924	vk5	0.0	0.0
42925	vk3	0.0	0.0
42926	vk2	0.0	0.0
42927	vk1	0.0	0.0005081300813008131
42928	vk0	0.0	0.0
42929	vjz	0.0	0.0
42930	vjy	0.0	0.0
42931	vjx	0.0	0.0
42932	vjw	0.0	0.0
42933	vjv	0.0	0.0
42934	vju	0.0	0.0
42935	vkk	0.0	0.0
42936	vkm	0.0	0.0
42937	vkn	0.0	0.0
42938	vko	0.0	0.0
42939	vle	0.0	0.0
42940	vld	0.0	0.0
42941	vlc	0.0	0.0
42942	vlb	0.0	0.0
42943	vla	0.0	0.0
42944	vl_	0.0	0.0010162601626016261
42945	vl]	0.0	0.0
42946	vl:	0.0	0.0
42947	vl6	0.0	0.0
42948	vl5	0.0	0.0
42949	vl4	0.0	0.0
42950	vl3	0.0	0.0
42951	vl2	0.0	0.0
42952	vl1	0.0	0.0
42953	vl0	0.0	0.0
42954	vl-	0.0	0.0005081300813008131
42955	vky	0.0	0.0
42956	vkv	0.0	0.0
42957	vkt	0.0	0.0
42958	vks	0.0	0.0
42959	vkr	0.0	0.0
42960	vkq	0.0	0.0
42961	vkp	0.0	0.0005081300813008131
42962	vui	0.0	0.0
42963	vuk	0.0	0.0
42964	w8h	0.0	0.0
42965	w2b	0.0	0.0
42966	w2o	0.0	0.0
42967	w2n	0.0	0.0
42968	w2m	0.0	0.0
42969	w2l	0.0	0.0
42970	w2k	0.0	0.0
42971	w2j	0.0	0.0
42972	w2g	0.0	0.0
42973	w2f	0.0	0.0
42974	w2e	0.0	0.0
42975	w2d	0.0	0.0
42976	w2c	0.0	0.0
42977	w2a	0.0	0.0
42978	w2q	0.0	0.0
42979	w2_	0.0	0.003556910569105691
42980	w2]	0.0	0.0
42981	w2:	0.0	0.0
42982	w29	0.0	0.0
42983	w28	0.0	0.0005081300813008131
42984	w27	0.0	0.0
42985	w26	0.0	0.0
42986	w25	0.0	0.0
42987	w24	0.0	0.0
42988	w23	0.0	0.0
42989	w22	0.0	0.0
42990	w2p	0.0	0.0
42991	w2r	0.0	0.0
42992	vul	0.0	0.0010162601626016261
42993	w37	0.0	0.0
42994	w3j	0.0	0.0
42995	w3g	0.0	0.0
42996	w3f	0.0	0.0
42997	w3e	0.0	0.0
42998	w3d	0.0	0.0
42999	w3a	0.0	0.0
43000	w3_	0.0	0.0005081300813008131
43001	w3]	0.0	0.0
43002	w3:	0.0	0.0
43003	w39	0.0	0.0005081300813008131
43004	w38	0.0	0.0
43005	w36	0.0	0.0
43006	w2t	0.0	0.0
43007	w35	0.0	0.0
43008	w34	0.0	0.0
43009	w33	0.0	0.0
43010	w32	0.0	0.0
43011	w31	0.0	0.0
43012	w30	0.0	0.0
43013	w3-	0.0	0.0
43014	w2z	0.0	0.0
43015	w2y	0.0	0.0
43016	w2w	0.0	0.0
43017	w2v	0.0	0.0
43018	w21	0.0	0.0
43019	w20	0.0	0.0005081300813008131
43020	w2-	0.0	0.0
43021	w0a	0.0	0.0
43022	w1/	0.0	0.0
43023	w1-	0.0	0.0005081300813008131
43024	w1)	0.0	0.0
43025	w0z	0.0	0.0
43026	w0y	0.0	0.0
43027	w0w	0.0	0.0
43028	w0p	0.0	0.0
43029	w0m	0.0	0.0
43030	w0h	0.0	0.0
43031	w0e	0.0	0.0
43032	w0d	0.0	0.0
43033	w0_	0.0	0.0
43034	w2)	0.0	0.0005081300813008131
43035	w0:	0.0	0.0
43036	w09	0.0	0.0
43037	w08	0.0	0.0
43038	w07	0.0	0.0
43039	w06	0.0	0.0
43040	w05	0.0	0.0
43041	w04	0.0	0.0
43042	w03	0.0	0.0005081300813008131
43043	w02	0.0	0.0
43044	w01	0.0	0.0
43045	w00	0.0	0.0
43046	w10	0.0	0.0005081300813008131
43047	w11	0.0	0.0005081300813008131
43048	w12	0.0	0.0005081300813008131
43049	w13	0.0	0.002540650406504065
43050	w1y	0.0	0.0
43051	w1x	0.0	0.0
43052	w1v	0.0	0.0
43053	w1t	0.0	0.0
43054	w1q	0.0	0.0
43055	w1p	0.0	0.0
43056	w1m	0.0	0.0
43057	w1k	0.0	0.0
43058	w1f	0.0	0.0
43059	w1e	0.0	0.0
43060	w1d	0.0	0.0
43061	w1c	0.0	0.0
43062	w1b	0.0	0.0
43063	w1a	0.0	0.0
43064	w1_	0.0	0.003556910569105691
43065	w1]	0.0	0.0
43066	w1:	0.0	0.0
43067	w19	0.0	0.001524390243902439
43068	w18	0.0	0.0005081300813008131
43069	w17	0.0	0.0010162601626016261
43070	w16	0.0	0.0005081300813008131
43071	w15	0.0	0.0010162601626016261
43072	w14	0.0	0.0005081300813008131
43073	w3m	0.0	0.0
43074	w3n	0.0	0.0
43075	w3p	0.0	0.0
43076	w67	0.0	0.0
43077	w70	0.0	0.0
43078	w7-	0.0	0.0005081300813008131
43079	w7+	0.0	0.0005081300813008131
43080	w7)	0.0	0.0
43081	w6t	0.0	0.0
43082	w6o	0.0	0.0
43083	w6f	0.0	0.0
43084	w6d	0.0	0.0
43085	w6c	0.0	0.0
43086	w6_	0.0	0.0
43087	w6:	0.0	0.0
43088	w66	0.0	0.0
43089	w5g	0.0	0.0
43090	w61	0.0	0.0
43091	w60	0.0	0.0
43092	w6-	0.0	0.0
43093	w5z	0.0	0.0
43094	w5y	0.0	0.0
43095	w5x	0.0	0.0
43096	w5w	0.0	0.0
43097	w5t	0.0	0.0
43098	w5p	0.0	0.0
43099	w5m	0.0	0.0
43100	w5l	0.0	0.0
43101	w72	0.0	0.0
43102	w73	0.0	0.0
43103	w75	0.0	0.0
43104	w76	0.0	0.0
43105	w8g	0.0	0.0
43106	w8e	0.0	0.0
43107	w8c	0.0	0.0
43108	w8b	0.0	0.0
43109	w8_	0.0	0.0005081300813008131
43110	w89	0.0	0.0
43111	w87	0.0	0.0
43112	w86	0.0	0.0
43113	w85	0.0	0.0
43114	w84	0.0	0.0
43115	w83	0.0	0.0005081300813008131
43116	w82	0.0	0.0
43117	w81	0.0	0.0
43118	w80	0.0	0.0
43119	w8-	0.0	0.0
43120	w7v	0.0	0.0
43121	w7s	0.0	0.0
43122	w7r	0.0	0.0005081300813008131
43123	w7k	0.0	0.0
43124	w7_	0.0	0.0005081300813008131
43125	w7:	0.0	0.0
43126	w79	0.0	0.0
43127	w78	0.0	0.0005081300813008131
43128	w5k	0.0	0.0
43129	w5f	0.0	0.0
43130	w3q	0.0	0.0
43131	w43	0.0	0.0
43132	w4c	0.0	0.0
43133	w4b	0.0	0.0
43134	w4a	0.0	0.0
43135	w4_	0.0	0.001524390243902439
43136	w4:	0.0	0.0
43137	w49	0.0	0.0
43138	w48	0.0	0.005589430894308943
43139	w47	0.0	0.0
43140	w46	0.0	0.0
43141	w45	0.0	0.0
43142	w44	0.0	0.0
43143	w42	0.0	0.0005081300813008131
43144	w5e	0.0	0.0
43145	w41	0.0	0.0
43146	w40	0.0	0.0005081300813008131
43147	w4-	0.0	0.0
43148	w4)	0.0	0.0005081300813008131
43149	w3z	0.0	0.0
43150	w3x	0.0	0.0
43151	w3v	0.0	0.0
43152	w3u	0.0	0.0
43153	w3t	0.0	0.0
43154	w3s	0.0	0.0
43155	w3r	0.0	0.0
43156	w4d	0.0	0.0
43157	w4f	0.0	0.0
43158	w4o	0.0	0.0
43159	w4q	0.0	0.0
43160	w5d	0.0	0.0
43161	w5c	0.0	0.0
43162	w5b	0.0	0.0
43163	w5a	0.0	0.0
43164	w5_	0.0	0.0005081300813008131
43165	w59	0.0	0.0
43166	w58	0.0	0.0
43167	w57	0.0	0.0005081300813008131
43168	w56	0.0	0.0
43169	w55	0.0	0.0
43170	w54	0.0	0.0
43171	w53	0.0	0.0
43172	w52	0.0	0.0
43173	w51	0.0	0.0
43174	w50	0.0	0.0
43175	w5-	0.0	0.0
43176	w4y	0.0	0.0
43177	w4x	0.0	0.0
43178	w4w	0.0	0.0
43179	w4v	0.0	0.0
43180	w4t	0.0	0.0
43181	w4s	0.0	0.0
43182	w4r	0.0	0.0
43183	w/x	0.0	0.0
43184	w/w	0.0	0.0
43185	w/v	0.0	0.0
43186	vx:	0.0	0.0
43187	vxj	0.0	0.0
43188	vxi	0.0	0.0
43189	vxh	0.0	0.0
43190	vxg	0.0	0.0
43191	vxf	0.0	0.0
43192	vxe	0.0	0.0
43193	vxd	0.0	0.0
43194	vxc	0.0	0.0
43195	vxb	0.0	0.0
43196	vxa	0.0	0.0
43197	vx_	0.0	0.0010162601626016261
43198	vx6	0.0	0.0
43199	vwr	0.0	0.0
43200	vx5	0.0	0.0
43201	vx4	0.0	0.0
43202	vx3	0.0	0.0
43203	vx2	0.0	0.0
43204	vx1	0.0	0.0
43205	vx/	0.0	0.0
43206	vx-	0.0	0.0005081300813008131
43207	vx)	0.0	0.0
43208	vwz	0.0	0.0
43209	vwv	0.0	0.0
43210	vwt	0.0	0.0
43211	vxk	0.0	0.0
43212	vxl	0.0	0.0
43213	vxm	0.0	0.0
43214	vxn	0.0	0.0
43215	vy9	0.0	0.0
43216	vy7	0.0	0.0
43217	vy6	0.0	0.0
43218	vy5	0.0	0.0
43219	vy4	0.0	0.0
43220	vy3	0.0	0.0
43221	vy2	0.0	0.0
43222	vy1	0.0	0.0
43223	vy0	0.0	0.0
43224	vy/	0.0	0.0
43225	vy-	0.0	0.0
43226	vy)	0.0	0.0
43227	vxz	0.0	0.0
43228	vxy	0.0	0.0
43229	vxx	0.0	0.0
43230	vxw	0.0	0.0
43231	vxu	0.0	0.0
43232	vxt	0.0	0.0
43233	vxs	0.0	0.0
43234	vxr	0.0	0.0
43235	vxq	0.0	0.0
43236	vxp	0.0	0.0
43237	vxo	0.0	0.0
43238	vws	0.0	0.0
43239	vwq	0.0	0.0
43240	vya	0.0	0.0
43241	vv5	0.0	0.0005081300813008131
43242	vvk	0.0	0.0
43243	vvf	0.0	0.0
43244	vve	0.0	0.0
43245	vvd	0.0	0.0
43246	vvc	0.0	0.0
43247	vvb	0.0	0.0
43248	vv_	0.0	0.0005081300813008131
43249	vv9	0.0	0.0005081300813008131
43250	vv8	0.0	0.0005081300813008131
43251	vv7	0.0	0.0005081300813008131
43252	vv6	0.0	0.0005081300813008131
43253	vv4	0.0	0.0005081300813008131
43254	vwp	0.0	0.0
43255	vv3	0.0	0.0005081300813008131
43256	vv2	0.0	0.0005081300813008131
43257	vv1	0.0	0.0005081300813008131
43258	vv0	0.0	0.0
43259	vuy	0.0	0.0
43260	vuu	0.0	0.0
43261	vut	0.0	0.0
43262	vus	0.0	0.0
43263	vur	0.0	0.0
43264	vun	0.0	0.0
43265	vum	0.0	0.0
43266	vvm	0.0	0.0
43267	vvn	0.0	0.0
43268	vvo	0.0	0.0
43269	vvp	0.0	0.0005081300813008131
43270	vwn	0.0	0.0
43271	vwm	0.0	0.0005081300813008131
43272	vwl	0.0	0.0
43273	vwk	0.0	0.0
43274	vwj	0.0	0.0
43275	vwi	0.0	0.0
43276	vwf	0.0	0.0005081300813008131
43277	vwd	0.0	0.0
43278	vwc	0.0	0.0
43279	vwb	0.0	0.0
43280	vwa	0.0	0.0
43281	vw_	0.0	0.0010162601626016261
43282	vw8	0.0	0.0
43283	vw7	0.0	0.0
43284	vw6	0.0	0.0
43285	vw1	0.0	0.0
43286	vw0	0.0	0.0
43287	vvz	0.0	0.0
43288	vvy	0.0	0.0
43289	vvv	0.0	0.0
43290	vvu	0.0	0.0
43291	vvr	0.0	0.0
43292	vvq	0.0	0.0
43293	vy_	0.0	0.0020325203252032522
43294	vyb	0.0	0.0
43295	w/s	0.0	0.0
43296	w-1	0.0	0.002540650406504065
43297	w-c	0.0	0.0
43298	w-b	0.0	0.0
43299	w-_	0.0	0.0005081300813008131
43300	w-9	0.0	0.0
43301	w-8	0.0	0.0
43302	w-7	0.0	0.0
43303	w-6	0.0	0.0
43304	w-5	0.0	0.0
43305	w-4	0.0	0.0
43306	w-3	0.0	0.001524390243902439
43307	w-2	0.0	0.001524390243902439
43308	w-0	0.0	0.0
43309	v：s	0.0	0.0
43310	w+s	0.0	0.0
43311	w+p	0.0	0.0005081300813008131
43312	w+n	0.0	0.0
43313	w+c	0.0	0.0
43314	w+6	0.0	0.0
43315	w+5	0.0	0.0
43316	w+4	0.0	0.0
43317	w+3	0.0	0.0
43318	w+2	0.0	0.0
43319	w+1	0.0	0.0
43320	w+0	0.0	0.0
43321	w-d	0.0	0.0
43322	w-e	0.0	0.0
43323	w-f	0.0	0.0
43324	w-g	0.0	0.0
43325	w/p	0.0	0.0
43326	w/o	0.0	0.0
43327	w/n	0.0	0.0
43328	w/m	0.0	0.0
43329	w/i	0.0	0.0
43330	w/e	0.0	0.0
43331	w/c	0.0	0.0005081300813008131
43332	w/a	0.0	0.0
43333	w/_	0.0	0.0
43334	w/-	0.0	0.0
43335	w-w	0.0	0.0
43336	w-u	0.0	0.0010162601626016261
43337	w-t	0.0	0.0
43338	w-s	0.0	0.0005081300813008131
43339	w-r	0.0	0.0005081300813008131
43340	w-p	0.0	0.0
43341	w-o	0.0	0.0
43342	w-n	0.0	0.0
43343	w-m	0.0	0.0
43344	w-l	0.0	0.0
43345	w-k	0.0	0.0
43346	w-i	0.0	0.0
43347	w-h	0.0	0.0005081300813008131
43348	w)_	0.0	0.0010162601626016261
43349	v：b	0.0	0.0
43350	vyc	0.0	0.0
43351	vyu	0.0	0.0
43352	vz6	0.0	0.0
43353	vz5	0.0	0.0
43354	vz4	0.0	0.0
43355	vz3	0.0	0.0
43356	vz2	0.0	0.0
43357	vz1	0.0	0.0
43358	vz0	0.0	0.0
43359	vz+	0.0	0.0
43360	vz)	0.0	0.0
43361	vyz	0.0	0.0
43362	vyx	0.0	0.0
43363	vyt	0.0	0.0
43364	v：a	0.0	0.0
43365	vys	0.0	0.0
43366	vyr	0.0	0.0
43367	vyq	0.0	0.0
43368	vyp	0.0	0.0005081300813008131
43369	vyo	0.0	0.0
43370	vyn	0.0	0.0
43371	vyl	0.0	0.0
43372	vyk	0.0	0.0
43373	vyj	0.0	0.0
43374	vyh	0.0	0.0
43375	vyd	0.0	0.0
43376	vz9	0.0	0.0
43377	vz:	0.0	0.0
43378	vz_	0.0	0.0
43379	vzb	0.0	0.0
43380	v△1	0.0	0.0
43381	v∆b	0.0	0.0
43382	v’о	0.0	0.0
43383	v–)	0.0	0.0
43384	vδx	0.0	0.0
43385	vδ2	0.0	0.0
43386	vγ9	0.0	0.0
43387	vé-	0.0	0.0
43388	v a	0.0	0.0
43389	vzz	0.0	0.0
43390	vzx	0.0	0.0
43391	vzv	0.0	0.0005081300813008131
43392	vzu	0.0	0.0
43393	vzr	0.0	0.0
43394	vzq	0.0	0.0
43395	vzp	0.0	0.0
43396	vzo	0.0	0.0
43397	vzl	0.0	0.0
43398	vzk	0.0	0.0
43399	vzj	0.0	0.0
43400	vzi	0.0	0.0005081300813008131
43401	vzf	0.0	0.0
43402	vze	0.0	0.0
43403	ok)	0.0	0.0
43404	ojv	0.0	0.0
43405	drc	0.0	0.0010162601626016261
43406	h4t	0.0	0.0
43407	h58	0.0	0.0
43408	h57	0.0	0.0
43409	h56	0.0	0.0
43410	h55	0.0	0.0
43411	h54	0.0	0.0
43412	h53	0.0	0.0
43413	h52	0.0	0.0010162601626016261
43414	h51	0.038461538461538464	0.0010162601626016261
43415	h5-	0.0	0.0
43416	h5)	0.0	0.0005081300813008131
43417	h5(	0.0	0.0
43418	h4s	0.0	0.0
43419	h5:	0.0	0.0
43420	h4p	0.0	0.0
43421	h4m	0.0	0.0
43422	h4k	0.0	0.0
43423	h4i	0.0	0.0005081300813008131
43424	h4h	0.0	0.0
43425	h4f	0.0	0.0
43426	h4e	0.0	0.0
43427	h4c	0.0	0.0
43428	h4b	0.0	0.0
43429	h4a	0.0	0.0
43430	h4_	0.0	0.010670731707317074
43431	h59	0.038461538461538464	0.0010162601626016261
43432	h5]	0.0	0.0010162601626016261
43433	h2h	0.0	0.0
43434	h5t	0.0	0.0
43435	h66	0.0	0.001524390243902439
43436	h63	0.0	0.0
43437	h62	0.0	0.0
43438	h61	0.0	0.0
43439	h60	0.038461538461538464	0.0
43440	h6-	0.0	0.0
43441	h6+	0.0	0.0
43442	h6)	0.0	0.0005081300813008131
43443	h6(	0.0	0.0
43444	h5α	0.0	0.0005081300813008131
43445	h5w	0.0	0.0
43446	h5s	0.0	0.0
43447	h5_	0.0	0.007113821138211382
43448	h5p	0.0	0.0
43449	h5n	0.0	0.0
43450	h5m	0.0	0.0
43451	h5k	0.0	0.0
43452	h5h	0.0	0.0
43453	h5g	0.0	0.0
43454	h5f	0.0	0.0
43455	h5d	0.0	0.0
43456	h5c	0.0	0.0
43457	h5b	0.0	0.0
43458	h5a	0.0	0.0
43459	h4]	0.0	0.0010162601626016261
43460	h4:	0.0	0.0
43461	h49	0.0	0.0005081300813008131
43462	h3-	0.0	0.0005081300813008131
43463	h3_	0.0	0.011686991869918699
43464	h3]	0.0	0.001524390243902439
43465	h3:	0.0	0.0
43466	h39	0.0	0.001524390243902439
43467	h38	0.0	0.001524390243902439
43468	h37	0.0	0.0020325203252032522
43469	h35	0.038461538461538464	0.002540650406504065
43470	h34	0.038461538461538464	0.0020325203252032522
43471	h33	0.0	0.003048780487804878
43472	h32	0.0	0.002540650406504065
43473	h31	0.038461538461538464	0.003556910569105691
43474	h3+	0.0	0.0
43475	h48	0.038461538461538464	0.0005081300813008131
43476	h3)	0.0	0.0005081300813008131
43477	h3(	0.0	0.0
43478	h2w	0.0	0.0
43479	h2t	0.0	0.0
43480	h2s	0.0	0.0
43481	h2r	0.0	0.0005081300813008131
43482	h2p	0.0	0.0
43483	h2o	0.0	0.0020325203252032522
43484	h2n	0.0	0.0
43485	h2m	0.0	0.0
43486	h2k	0.0	0.0
43487	h3a	0.0	0.0010162601626016261
43488	h3b	0.0	0.0
43489	h3c	0.0	0.0
43490	h3d	0.0	0.0
43491	h47	0.0	0.001524390243902439
43492	h46	0.0	0.003556910569105691
43493	h45	0.0	0.0010162601626016261
43494	h44	0.0	0.002540650406504065
43495	h43	0.038461538461538464	0.0010162601626016261
43496	h41	0.0	0.0020325203252032522
43497	h40	0.0	0.001524390243902439
43498	h4/	0.0	0.0
43499	h4-	0.0	0.0005081300813008131
43500	h4)	0.0	0.0005081300813008131
43501	h4(	0.0	0.0
43502	h4'	0.0	0.0
43503	h3w	0.0	0.0
43504	h3v	0.0	0.0
43505	h3t	0.0	0.001524390243902439
43506	h3s	0.0	0.0
43507	h3p	0.0	0.0
43508	h3o	0.0	0.0
43509	h3n	0.0	0.0005081300813008131
43510	h3l	0.0	0.0
43511	h3k	0.0	0.0
43512	h3h	0.0	0.0
43513	h3f	0.0	0.0
43514	h67	0.0	0.0
43515	h68	0.0	0.0005081300813008131
43516	h69	0.038461538461538464	0.0010162601626016261
43517	h92	0.0	0.0010162601626016261
43518	h9_	0.0	0.019308943089430895
43519	h9]	0.0	0.0005081300813008131
43520	h9;	0.0	0.0
43521	h9:	0.0	0.0
43522	h99	0.0	0.0
43523	h98	0.0	0.0
43524	h97	0.0	0.0
43525	h96	0.0	0.0
43526	h95	0.0	0.0
43527	h94	0.0	0.0
43528	h93	0.0	0.0
43529	h91	0.0	0.0005081300813008131
43530	h8_	0.0	0.004573170731707317
43531	h90	0.0	0.0
43532	h9/	0.0	0.0
43533	h9-	0.0	0.001524390243902439
43534	h9)	0.0	0.001524390243902439
43535	h9(	0.0	0.0
43536	h8t	0.0	0.0
43537	h8s	0.0	0.0
43538	h8r	0.0	0.0
43539	h8l	0.0	0.0
43540	h8e	0.0	0.0
