Importance	Ngram	Frequency in sex Columns	Frequency in Nonsex Columns
4258	ae7	0.0	0.0005724098454493417
4259	ub_	0.004032258064516129	0.0028620492272467086
4260	2_o	0.016129032258064516	0.006868918145392101
4261	e-3	0.004032258064516129	0.005724098454493417
4262	tb_	0.008064516129032258	0.005724098454493417
4263	bir	0.0	0.0005724098454493417
4264	fib	0.06048387096774194	0.044647967945048654
4265	565	0.03225806451612903	0.006296508299942759
4266	sa)	0.0	0.0034344590726960505
4267	d91	0.0	0.0011448196908986834
4268	pun	0.0	0.0017172295363480253
4269	162	0.04032258064516129	0.02003434459072696
4270	hl_	0.008064516129032258	0.0028620492272467086
4271	oor	0.0	0.0022896393817973667
4272	0_m	0.020161290322580645	0.013737836290784202
4273	-un	0.008064516129032258	0.0022896393817973667
4274	1hd	0.0	0.0005724098454493417
4275	330	0.04435483870967742	0.014310246136233544
4276	f72	0.0	0.0017172295363480253
4277	f_0	0.0	0.0011448196908986834
4278	n6a	0.0	0.0005724098454493417
4279	2a_	0.028225806451612902	0.01602747567258157
4280	615	0.024193548387096774	0.008013737836290785
4281	t15	0.028225806451612902	0.005151688609044075
4282	s92	0.012096774193548387	0.0034344590726960505
4283	t27	0.004032258064516129	0.0034344590726960505
4284	li2	0.0	0.0005724098454493417
4285	1-n	0.0	0.005724098454493417
4286	oh-	0.0	0.0005724098454493417
4287	q_d	0.0	0.0045792787635947334
4288	lus	0.028225806451612902	0.015455065827132226
4289	r1+	0.0	0.0005724098454493417
4290	lox	0.004032258064516129	0.0011448196908986834
4291	f-5	0.004032258064516129	0.0005724098454493417
4292	980	0.016129032258064516	0.0034344590726960505
4293	que	0.024193548387096774	0.012020606754436176
4294	ch/	0.004032258064516129	0.0
4295	hno	0.004032258064516129	0.004006868918145392
4296	f14	0.0	0.0017172295363480253
4297	cra	0.020161290322580645	0.02003434459072696
4298	579	0.016129032258064516	0.005724098454493417
4299	-43	0.012096774193548387	0.0045792787635947334
4300	v_b	0.004032258064516129	0.0005724098454493417
4301	rmt	0.004032258064516129	0.0034344590726960505
4302	710	0.028225806451612902	0.005724098454493417
4303	yof	0.004032258064516129	0.0005724098454493417
4304	an+	0.004032258064516129	0.0011448196908986834
4305	37-	0.016129032258064516	0.007441327990841442
4306	-2]	0.0	0.0017172295363480253
4307	lxf	0.004032258064516129	0.0
4308	793	0.008064516129032258	0.004006868918145392
4309	cbs	0.0	0.0017172295363480253
4310	s8]	0.004032258064516129	0.004006868918145392
4311	3/s	0.0	0.0011448196908986834
4312	a-a	0.004032258064516129	0.005151688609044075
4313	ko2	0.004032258064516129	0.005151688609044075
4314	dai	0.008064516129032258	0.0005724098454493417
4315	bel	0.012096774193548387	0.012593016599885518
4316	bbf	0.004032258064516129	0.0
4317	75]	0.008064516129032258	0.0017172295363480253
4318	l_m	0.056451612903225805	0.03606182026330853
4319	03-	0.028225806451612902	0.018889524899828276
4320	m_g	0.0	0.005724098454493417
4321	n-c	0.012096774193548387	0.0022896393817973667
4322	pou	0.008064516129032258	0.02003434459072696
4323	k11	0.008064516129032258	0.0028620492272467086
4324	al-	0.008064516129032258	0.009158557527189467
4325	dya	0.0	0.0005724098454493417
4326	108	0.07661290322580645	0.0206067544361763
4327	4_7	0.008064516129032258	0.004006868918145392
4328	1e9	0.0	0.0005724098454493417
4329	yoc	0.0	0.011448196908986834
4330	ms4	0.004032258064516129	0.0011448196908986834
4331	kep	0.0	0.0005724098454493417
4332	3_u	0.012096774193548387	0.006296508299942759
4333	-bl	0.004032258064516129	0.0011448196908986834
4334	i_5	0.0	0.0022896393817973667
4335	280	0.06048387096774194	0.010875787063537493
4336	9-1	0.016129032258064516	0.012020606754436176
4337	503	0.024193548387096774	0.008013737836290785
4338	eaf	0.004032258064516129	0.0011448196908986834
4339	h12	0.016129032258064516	0.014310246136233544
4340	61-	0.004032258064516129	0.004006868918145392
4341	lk_	0.012096774193548387	0.008586147681740127
4342	09-	0.012096774193548387	0.006868918145392101
4343	t-d	0.012096774193548387	0.009158557527189467
4344	276	0.028225806451612902	0.012593016599885518
4345	7_a	0.012096774193548387	0.009158557527189467
4346	hc6	0.0	0.0011448196908986834
4347	cne	0.004032258064516129	0.0005724098454493417
4348	e-1	0.008064516129032258	0.006868918145392101
4349	x43	0.0	0.0011448196908986834
4350	nf-	0.008064516129032258	0.004006868918145392
4351	out	0.020161290322580645	0.03319977103606182
4352	h19	0.008064516129032258	0.006868918145392101
4353	74n	0.012096774193548387	0.0005724098454493417
4354	-24	0.036290322580645164	0.010875787063537493
4355	-t2	0.0	0.0022896393817973667
4356	0_6	0.008064516129032258	0.0011448196908986834
4357	449	0.020161290322580645	0.0045792787635947334
4358	hig	0.03225806451612903	0.025186033199771037
4359	765	0.012096774193548387	0.0034344590726960505
4360	-21	0.04435483870967742	0.009158557527189467
4361	383	0.024193548387096774	0.009730967372638809
4362	9_g	0.012096774193548387	0.004006868918145392
4363	178	0.056451612903225805	0.009158557527189467
4364	wz_	0.0	0.0005724098454493417
4365	aps	0.008064516129032258	0.0034344590726960505
4366	sas	0.004032258064516129	0.0034344590726960505
4367	uc1	0.004032258064516129	0.0011448196908986834
4368	8_p	0.03225806451612903	0.018317115054378934
4369	l01	0.012096774193548387	0.0022896393817973667
4370	fc5	0.004032258064516129	0.0
4371	034	0.056451612903225805	0.014882655981682884
4372	tof	0.0	0.0011448196908986834
4373	kme	0.004032258064516129	0.0028620492272467086
4374	ut-	0.004032258064516129	0.0028620492272467086
4375	gac	0.0	0.005151688609044075
4376	12-	0.03225806451612903	0.01659988551803091
4377	pop	0.016129032258064516	0.01030337721808815
4378	-ex	0.008064516129032258	0.0045792787635947334
4379	ela	0.036290322580645164	0.04922724670864339
4380	/3t	0.0	0.0011448196908986834
4381	i+c	0.004032258064516129	0.0011448196908986834
4382	hua	0.004032258064516129	0.0011448196908986834
4383	gm8	0.004032258064516129	0.0
4384	lit	0.020161290322580645	0.007441327990841442
4385	04s	0.0	0.0005724098454493417
4386	d_a	0.024193548387096774	0.02633085289066972
4387	624	0.008064516129032258	0.006868918145392101
4388	bvs	0.0	0.0011448196908986834
4389	t12	0.024193548387096774	0.007441327990841442
4390	ka_	0.012096774193548387	0.0028620492272467086
4391	3-e	0.008064516129032258	0.0028620492272467086
4392	044	0.036290322580645164	0.01030337721808815
4393	b01	0.012096774193548387	0.0028620492272467086
4394	-ga	0.004032258064516129	0.0017172295363480253
4395	1_d	0.020161290322580645	0.03720663995420721
4396	236	0.03225806451612903	0.011448196908986834
4397	cb5	0.004032258064516129	0.0011448196908986834
4398	nez	0.004032258064516129	0.0
4399	mpa	0.008064516129032258	0.004006868918145392
4400	5_r	0.024193548387096774	0.022323983972524327
4401	-53	0.008064516129032258	0.0034344590726960505
4402	arm	0.012096774193548387	0.0011448196908986834
4403	322	0.04435483870967742	0.010875787063537493
4404	97]	0.004032258064516129	0.0017172295363480253
4405	a16	0.004032258064516129	0.005151688609044075
4406	via	0.004032258064516129	0.004006868918145392
4407	5_0	0.004032258064516129	0.0034344590726960505
4408	e3_	0.03225806451612903	0.014882655981682884
4409	nsf	0.012096774193548387	0.03949627933600458
4410	rhb	0.0	0.0005724098454493417
4411	70f	0.004032258064516129	0.0
4412	i+q	0.0	0.0005724098454493417
4413	d-2	0.008064516129032258	0.006868918145392101
4414	so)	0.004032258064516129	0.0017172295363480253
4415	tas	0.03225806451612903	0.01659988551803091
4416	myc	0.020161290322580645	0.011448196908986834
4417	f_4	0.004032258064516129	0.004006868918145392
4418	hen	0.020161290322580645	0.01316542644533486
4419	fbs	0.008064516129032258	0.004006868918145392
4420	doc	0.008064516129032258	0.006868918145392101
4421	i_r	0.004032258064516129	0.011448196908986834
4422	tcd	0.004032258064516129	0.0017172295363480253
4423	-55	0.016129032258064516	0.0028620492272467086
4424	d-c	0.0	0.0028620492272467086
4425	wnv	0.0	0.0005724098454493417
4426	wis	0.004032258064516129	0.0034344590726960505
4427	27b	0.004032258064516129	0.0011448196908986834
4428	dua	0.024193548387096774	0.017172295363480253
4429	068	0.03225806451612903	0.012593016599885518
4430	c1-	0.004032258064516129	0.007441327990841442
4431	gur	0.004032258064516129	0.0
4432	016	0.056451612903225805	0.02003434459072696
4433	-ya	0.004032258064516129	0.0017172295363480253
4434	-1h	0.0	0.0005724098454493417
4435	sed	0.020161290322580645	0.021179164281625643
4436	3t_	0.008064516129032258	0.02575844304522038
4437	t81	0.004032258064516129	0.0011448196908986834
4438	uke	0.028225806451612902	0.028048082427017746
4439	3_t	0.016129032258064516	0.024041213508872353
4440	ci-	0.008064516129032258	0.014310246136233544
4441	p_t	0.012096774193548387	0.006296508299942759
4442	fan	0.004032258064516129	0.0017172295363480253
4443	638	0.016129032258064516	0.008013737836290785
4444	68l	0.0	0.0005724098454493417
4445	ins	0.05241935483870968	0.021751574127074985
4446	ena	0.03225806451612903	0.02289639381797367
4447	f_b	0.016129032258064516	0.0045792787635947334
4448	4n0	0.004032258064516129	0.0011448196908986834
4449	nih	0.008064516129032258	0.0045792787635947334
4450	l-h	0.004032258064516129	0.0005724098454493417
4451	diu	0.004032258064516129	0.017744705208929592
4452	84]	0.008064516129032258	0.0022896393817973667
4453	o20	0.008064516129032258	0.0022896393817973667
4454	m_f	0.012096774193548387	0.010875787063537493
4455	dor	0.004032258064516129	0.0022896393817973667
4456	ezh	0.004032258064516129	0.004006868918145392
4457	o_f	0.008064516129032258	0.008586147681740127
4458	719	0.028225806451612902	0.006296508299942759
4459	1_q	0.0	0.0022896393817973667
4460	k_t	0.0	0.006868918145392101
4461	d3/	0.004032258064516129	0.0017172295363480253
4462	11c	0.004032258064516129	0.004006868918145392
4463	613	0.012096774193548387	0.006296508299942759
4464	gh_	0.03225806451612903	0.019461934745277618
4465	ti-	0.012096774193548387	0.011448196908986834
4466	dim	0.0	0.0022896393817973667
4467	gth	0.008064516129032258	0.0011448196908986834
4468	452	0.016129032258064516	0.006296508299942759
4469	eoc	0.004032258064516129	0.0011448196908986834
4470	56+	0.0	0.0017172295363480253
4471	9-e	0.008064516129032258	0.0022896393817973667
4472	nc3	0.008064516129032258	0.005151688609044075
4473	uli	0.012096774193548387	0.0028620492272467086
4474	c45	0.0	0.0017172295363480253
4475	ovo	0.016129032258064516	0.0017172295363480253
4476	y_(	0.012096774193548387	0.007441327990841442
4477	82_	0.11290322580645161	0.038923869490555235
4478	l1r	0.0	0.0005724098454493417
4479	s04	0.004032258064516129	0.0034344590726960505
4480	fr_	0.016129032258064516	0.0034344590726960505
4481	i96	0.0	0.0005724098454493417
4482	kit	0.012096774193548387	0.006868918145392101
4483	ego	0.004032258064516129	0.0017172295363480253
4484	510	0.036290322580645164	0.009158557527189467
4485	asp	0.012096774193548387	0.005724098454493417
4486	c-o	0.0	0.0011448196908986834
4487	a_h	0.024193548387096774	0.01030337721808815
4488	5c_	0.016129032258064516	0.004006868918145392
4489	ib_	0.016129032258064516	0.02289639381797367
4490	401	0.04435483870967742	0.012020606754436176
4491	715	0.012096774193548387	0.0045792787635947334
4492	s22	0.024193548387096774	0.013737836290784202
4493	lvi	0.008064516129032258	0.0005724098454493417
4494	x6_	0.008064516129032258	0.005151688609044075
4495	12c	0.012096774193548387	0.0028620492272467086
4496	ppl	0.020161290322580645	0.005724098454493417
4497	ak)	0.0	0.0005724098454493417
4498	e_e	0.028225806451612902	0.02289639381797367
4499	b14	0.004032258064516129	0.005151688609044075
4500	fb_	0.008064516129032258	0.0045792787635947334
4501	's_	0.020161290322580645	0.009158557527189467
4502	4_n	0.012096774193548387	0.012020606754436176
4503	t_9	0.008064516129032258	0.009158557527189467
4504	2_t	0.03225806451612903	0.02919290211791643
4505	tei	0.008064516129032258	0.005724098454493417
4506	shn	0.0	0.008013737836290785
4507	pto	0.012096774193548387	0.009158557527189467
4508	nct	0.008064516129032258	0.005724098454493417
4509	(ba	0.004032258064516129	0.0005724098454493417
4510	leo	0.012096774193548387	0.005151688609044075
4511	uns	0.004032258064516129	0.01316542644533486
4512	tc-	0.004032258064516129	0.0034344590726960505
4513	c-n	0.004032258064516129	0.0011448196908986834
4514	mmi	0.008064516129032258	0.0028620492272467086
4515	a57	0.004032258064516129	0.0005724098454493417
4516	0_r	0.028225806451612902	0.021751574127074985
4517	abd	0.008064516129032258	0.005151688609044075
4518	ool	0.04435483870967742	0.012020606754436176
4519	c_h	0.028225806451612902	0.010875787063537493
4520	419	0.036290322580645164	0.007441327990841442
4521	3_y	0.020161290322580645	0.0028620492272467086
4522	n8_	0.008064516129032258	0.0028620492272467086
4523	ogi	0.04435483870967742	0.014882655981682884
4524	983	0.020161290322580645	0.0034344590726960505
4525	2-d	0.004032258064516129	0.005724098454493417
4526	855	0.008064516129032258	0.004006868918145392
4527	hag	0.03225806451612903	0.02003434459072696
4528	t90	0.0	0.0005724098454493417
4529	056	0.04032258064516129	0.009730967372638809
4530	zjc	0.0	0.0005724098454493417
4531	9b-	0.0	0.0005724098454493417
4532	c8_	0.012096774193548387	0.012020606754436176
4533	u57	0.0	0.0005724098454493417
4534	/4_	0.0	0.0005724098454493417
4535	6_3	0.012096774193548387	0.006296508299942759
4536	t18	0.012096774193548387	0.006296508299942759
4537	s_0	0.008064516129032258	0.004006868918145392
4538	599	0.016129032258064516	0.004006868918145392
4539	bed	0.008064516129032258	0.0028620492272467086
4540	470	0.008064516129032258	0.005724098454493417
4541	4_r	0.024193548387096774	0.026903262736119062
4542	iff	0.04838709677419355	0.04751001717229536
4543	a_+	0.004032258064516129	0.0034344590726960505
4544	d+s	0.0	0.0005724098454493417
4545	ope	0.008064516129032258	0.004006868918145392
4546	a61	0.0	0.0011448196908986834
4547	04-	0.024193548387096774	0.008013737836290785
4548	8t2	0.004032258064516129	0.0017172295363480253
4549	sw4	0.004032258064516129	0.005724098454493417
4550	s20	0.020161290322580645	0.014882655981682884
4551	es2	0.016129032258064516	0.005724098454493417
4552	te-	0.004032258064516129	0.009158557527189467
4553	-po	0.008064516129032258	0.009730967372638809
4554	[14	0.0	0.0005724098454493417
4555	tab	0.012096774193548387	0.009730967372638809
4556	1_9	0.008064516129032258	0.0045792787635947334
4557	erp	0.0	0.0017172295363480253
4558	aag	0.004032258064516129	0.0045792787635947334
4559	lk2	0.004032258064516129	0.0011448196908986834
4560	6_c	0.03225806451612903	0.024041213508872353
4561	441	0.028225806451612902	0.007441327990841442
4562	48h	0.008064516129032258	0.02289639381797367
4563	8f_	0.004032258064516129	0.0017172295363480253
4564	hor	0.016129032258064516	0.01030337721808815
4565	y)_	0.012096774193548387	0.005724098454493417
4566	pap	0.012096774193548387	0.006868918145392101
4567	ra-	0.0	0.005724098454493417
4568	182	0.036290322580645164	0.013737836290784202
4569	075	0.04435483870967742	0.01316542644533486
4570	nsc	0.020161290322580645	0.012593016599885518
4571	642	0.012096774193548387	0.008013737836290785
4572	039	0.03225806451612903	0.012020606754436176
4573	t02	0.0	0.0028620492272467086
4574	lib	0.024193548387096774	0.012020606754436176
4575	94-	0.008064516129032258	0.0017172295363480253
4576	nci	0.04032258064516129	0.01659988551803091
4577	s67	0.008064516129032258	0.005151688609044075
4578	-13	0.03225806451612903	0.015455065827132226
4579	741	0.028225806451612902	0.005151688609044075
4580	vc-	0.004032258064516129	0.0
4581	s60	0.012096774193548387	0.005151688609044075
4582	bil	0.020161290322580645	0.01659988551803091
4583	#4_	0.0	0.004006868918145392
4584	e_k	0.004032258064516129	0.009158557527189467
4585	bmc	0.024193548387096774	0.035489410417859184
4586	adr	0.004032258064516129	0.008586147681740127
4587	d5_	0.004032258064516129	0.011448196908986834
4588	x11	0.008064516129032258	0.004006868918145392
4589	sab	0.004032258064516129	0.0011448196908986834
4590	-51	0.016129032258064516	0.004006868918145392
4591	777	0.004032258064516129	0.0034344590726960505
4592	ril	0.012096774193548387	0.0011448196908986834
4593	r-e	0.0	0.004006868918145392
4594	t32	0.004032258064516129	0.0022896393817973667
4595	y_m	0.024193548387096774	0.013737836290784202
4596	689	0.008064516129032258	0.010875787063537493
4597	scu	0.024193548387096774	0.013737836290784202
4598	4_2	0.020161290322580645	0.015455065827132226
4599	ruc	0.004032258064516129	0.0045792787635947334
4600	081	0.05241935483870968	0.012020606754436176
4601	-g1	0.0	0.0045792787635947334
4602	285	0.04435483870967742	0.011448196908986834
4603	chg	0.004032258064516129	0.0005724098454493417
4604	p7_	0.012096774193548387	0.015455065827132226
4605	mt_	0.016129032258064516	0.0034344590726960505
4606	n+a	0.0	0.0011448196908986834
4607	1_e	0.028225806451612902	0.017744705208929592
4608	09t	0.004032258064516129	0.0017172295363480253
4609	-42	0.012096774193548387	0.005151688609044075
4610	mm]	0.0	0.0005724098454493417
4611	yma	0.03225806451612903	0.010875787063537493
4612	c2_	0.04838709677419355	0.0383514596451059
4613	xos	0.012096774193548387	0.008013737836290785
4614	0h_	0.004032258064516129	0.01602747567258157
4615	w_2	0.004032258064516129	0.0022896393817973667
4616	aat	0.004032258064516129	0.005151688609044075
